YEAR,ST_CASE,NUM_PEDS,NUM_VEHC,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,LATITUDE,LONGITUD,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2008,10187,0,2,4,11,CR-83,34.0,33.72078889,-84.97303611,0,1,2000.0,0,0
2008,10187,0,2,4,11,CR-83,34.0,33.72078889,-84.97303611,0,0,1996.0,0,0
2008,10188,0,1,1,10,RED FOX,281.65259230612963,34.48310556,-84.30004722,0,1,1993.0,0,0
2008,10189,1,1,8,7,SR-27,92.0,32.16872778,-83.18195278,1,1,1999.0,1,0
2008,10189,1,1,8,7,SR-27,92.0,32.16872778,-83.18195278,1,0,1982.0,0,0
2008,10189,1,1,8,7,SR-27,92.0,32.16872778,-83.18195278,1,0,2002.0,0,0
2008,10190,0,1,1,21,CHRISTIAN CIR,8.0,33.57989167,-84.00213056,0,0,1994.0,0,0
2008,10190,0,1,1,21,CHRISTIAN CIR,8.0,33.57989167,-84.00213056,0,1,2006.0,1,0
2008,10191,0,2,2,13,SR-52,57.0,34.78000833,-84.91247222,0,1,1997.0,0,0
2008,10192,1,1,2,8,ERSKINE RD,5.0,33.81778889,-84.22466667,0,2,2002.0,1,0
2008,10193,0,2,9,18,N HILL ST,9.0,33.26352222,-84.26101667,0,1,2002.0,0,0
2008,10194,0,1,1,24,SR-25,223.0,31.28654722,-81.443325,0,1,1990.0,0,0
2008,10194,0,1,1,24,SR-25,223.0,31.28654722,-81.443325,0,0,2001.0,0,0
2008,10195,0,1,1,17,CAVE SPRINGS RD,93.0,34.07324444,-85.34065833,0,1,2008.0,0,0
2008,10196,0,2,2,13,HODGSON MEM BLVD,3.0,32.000925,-81.11360556,0,1,2005.0,0,0
2008,10197,0,1,1,1,SR-204,162.0,31.98381944,-81.15660556,0,1,1993.0,1,0
2008,10198,0,1,1,9,SR-13,73.0,34.2008,-83.88710556,0,1,1997.0,0,0
2008,10199,0,1,1,16,GORDON ST,3.0,35.44645677888971,-97.98729029729091,0,0,1994.0,0,0
2008,10200,0,2,3,4,I-75,65.0,34.70351667,-85.00731389,0,1,1999.0,1,0
2008,10201,0,1,1,12,CHAMBLEE TUCKER RD,9.0,33.883475,-84.26013611,0,1,1995.0,0,0
2008,10202,0,1,1,15,MERIDIAN RD,72.0,30.72401944,-84.16254722,0,0,1999.0,0,0
2008,10203,0,1,1,1,SR-11,46.0,33.70158333,-83.70191667,0,1,1997.0,1,0
2008,10204,0,1,1,2,UNIVERSITY AVE,0.0,35.44645677888971,-97.98729029729091,0,1,1988.0,0,0
2008,10204,0,1,1,2,UNIVERSITY AVE,0.0,35.44645677888971,-97.98729029729091,0,0,2003.0,0,0
2008,10205,0,3,4,17,SANDY CREEK RD,29.0,33.48260556,-84.52855,0,0,1995.0,0,0
2008,10205,0,3,4,17,SANDY CREEK RD,29.0,33.48260556,-84.52855,0,1,1997.0,1,0
2008,10206,0,1,1,23,WHEELER RD,41.0,33.48278333,-82.09696667,0,1,2002.0,0,0
2008,10207,1,1,2,14,AUGUSTA  ST,108.0,34.43431944,-83.10759167,0,1,1996.0,1,0
2008,10208,1,1,5,21,SR-60,197.0,34.41312222,-83.90056111,0,0,1991.0,0,0
2008,10208,1,1,5,21,SR-60,197.0,34.41312222,-83.90056111,0,1,1996.0,0,0
2008,10208,1,1,5,21,SR-60,197.0,34.41312222,-83.90056111,0,0,2006.0,0,0
2008,10208,1,1,5,21,SR-60,197.0,34.41312222,-83.90056111,0,0,2003.0,0,0
2008,10209,0,1,1,11,PERKINS HILTONIA RD,18.0,32.923475,-81.80402778,0,1,2000.0,0,0
2008,10210,0,1,3,21,CR-230,7.0,33.95266944,-84.77793333,0,0,2006.0,0,0
2008,10210,0,1,3,21,CR-230,7.0,33.95266944,-84.77793333,0,1,1992.0,0,0
2008,10211,0,2,5,12,CR-204,42.0,32.03463889,-81.32509167,0,1,1995.0,0,0
2008,10211,0,2,5,12,CR-204,42.0,32.03463889,-81.32509167,0,0,2000.0,0,0
2008,10212,0,2,2,12,CR-296,50.0,32.10400833,-84.12845,0,1,1999.0,1,0
2008,10213,0,1,1,16,ANVIL BLOCK RD,52.0,33.6317,-84.30886667,0,1,2004.0,1,0
2008,10214,0,2,2,8,RAINBOW DR,16.0,33.70922222,-84.24402222,0,1,1987.0,1,0
2008,10215,0,2,3,15,SR-11,31.0,34.68202778,-83.89525,0,1,1994.0,0,0
2008,10215,0,2,3,15,SR-11,31.0,34.68202778,-83.89525,0,0,1994.0,0,0
2008,10216,0,1,1,21,SR-52,31.0,34.54923056,-84.14626111,0,0,1998.0,1,0
2008,10216,0,1,1,21,SR-52,31.0,34.54923056,-84.14626111,0,1,1996.0,0,0
2008,10217,0,1,1,11,CR-174,281.65259230612963,32.06308333,-82.72687778,0,1,2004.0,0,0
2008,10218,0,1,1,24,CLARK HOWELL HWY,74.0,33.62183889,-84.408325,0,1,1989.0,0,0
2008,10219,0,1,1,24,WALKER RD,5.0,33.57517222,-84.436475,0,1,2007.0,1,0
2008,10220,1,1,2,18,CR-44,73.0,31.66485278,-84.69051389,0,1,1998.0,0,0
2008,10221,0,1,2,8,I-75,135.0,34.21143056,-84.75913611,0,2,2000.0,0,0
2008,10222,0,2,2,19,SR-100,113.0,33.57247222,-85.25313333,0,1,1999.0,1,0
2008,10223,0,1,6,7,SR-253,205.0,31.00648889,-84.54618889,0,1,2005.0,0,0
2008,10224,0,3,4,5,SR-16,6.0,33.25408611,-84.48739444,0,1,2006.0,0,0
2008,10224,0,3,4,5,SR-16,6.0,33.25408611,-84.48739444,0,0,2007.0,0,0
2008,10224,0,3,4,5,SR-16,6.0,33.25408611,-84.48739444,0,0,2000.0,0,0
2008,10225,0,1,1,22,NEW RD,22.0,32.98551944,-82.72537778,0,1,2003.0,1,0
2008,10226,0,1,1,13,SR-11,256.0,34.48634444,-83.76088056,0,1,2007.0,1,0
2008,10226,0,1,1,13,SR-11,256.0,34.48634444,-83.76088056,0,0,1998.0,0,0
2008,10226,0,1,1,13,SR-11,256.0,34.48634444,-83.76088056,0,0,1999.0,0,0
2008,10227,1,1,2,6,SUZIE BAKER RD,281.65259230612963,31.52748333,-81.36101111,0,1,2002.0,0,0
2008,10228,0,3,4,14,SR-8,183.0,34.00169167,-83.80113611,0,1,2001.0,0,0
2008,10228,0,3,4,14,SR-8,183.0,34.00169167,-83.80113611,0,0,1997.0,0,0
2008,10229,0,2,3,17,SR-20,182.0,34.24964444,-84.37645833,0,1,1998.0,1,0
2008,10229,0,2,3,17,SR-20,182.0,34.24964444,-84.37645833,0,0,2002.0,0,0
2008,10230,0,1,2,23,SR-38,109.0,31.83469167,-81.53441111,0,1,2007.0,0,0
2008,10230,0,1,2,23,SR-38,109.0,31.83469167,-81.53441111,0,0,1999.0,0,0
2008,10230,0,1,2,23,SR-38,109.0,31.83469167,-81.53441111,0,0,1998.0,0,0
2008,10231,0,2,2,16,RIDGE RD,9.0,33.80218611,-84.86337778,0,0,2004.0,0,0
2008,10231,0,2,2,16,RIDGE RD,9.0,33.80218611,-84.86337778,0,1,2003.0,0,0
2008,10232,0,4,9,7,I-675,17.0,33.67031944,-84.32599167,0,1,1967.0,0,0
2008,10233,0,2,2,17,MT VERNON HWY,281.65259230612963,33.93513611,-84.35023889,0,0,2008.0,0,0
2008,10233,0,2,2,17,MT VERNON HWY,281.65259230612963,33.93513611,-84.35023889,0,1,1998.0,1,0
2008,10234,0,1,3,6,SUGAR CREEK RD,42.0,34.88336111,-84.34987222,0,1,2008.0,0,0
2008,10235,0,1,3,1,I-20,64.0,33.51171944,-82.04390278,0,1,1997.0,0,0
2008,10236,0,2,5,2,SR-92,745.0,34.03758333,-84.345625,0,1,1980.0,1,0
2008,10237,0,1,1,1,BEAR CREEK RD,24.0,33.64240278,-85.13563056,0,1,2005.0,0,0
2008,10237,0,1,1,1,BEAR CREEK RD,24.0,33.64240278,-85.13563056,0,1,2004.0,0,0
2008,10237,0,1,1,1,BEAR CREEK RD,24.0,33.64240278,-85.13563056,0,0,1999.0,0,0
2008,10237,0,1,1,1,BEAR CREEK RD,24.0,33.64240278,-85.13563056,0,0,2001.0,0,0
2008,10238,0,1,1,2,OWENS RD,8.0,33.51865,-82.12841389,0,1,2004.0,1,0
2008,10239,1,2,3,6,CR-283,34.0,33.81128056,-84.73945833,0,2,1995.0,0,0
2008,10239,1,2,3,6,CR-283,34.0,33.81128056,-84.73945833,0,0,2005.0,0,0
2008,10240,0,3,6,18,SR-16,167.0,33.23425556,-84.22209167,0,1,1999.0,1,0
2008,10241,0,1,1,13,SR-33,240.0,31.67089722,-83.80821667,0,1,1987.0,1,0
2008,10242,0,2,2,11,SR-10,70.0,33.80946111,-83.797275,0,1,2000.0,1,0
2008,10243,0,3,6,7,MAXHAM RD,13.0,33.80124167,-84.62026111,0,1,1989.0,0,0
2008,10244,0,1,1,23,SR-3,130.0,34.979675,-85.189125,0,1,1998.0,1,0
2008,10245,1,1,2,24,SR-53,36.0,34.4677,-84.61463889,0,2,1995.0,1,0
2008,10245,1,1,2,24,SR-53,36.0,34.4677,-84.61463889,0,0,2004.0,0,0
2008,10246,0,1,1,2,DUBLIN DR,11.0,33.43423611,-82.09482222,0,0,2000.0,1,0
2008,10246,0,1,1,2,DUBLIN DR,11.0,33.43423611,-82.09482222,0,1,1990.0,0,0
2008,10246,0,1,1,2,DUBLIN DR,11.0,33.43423611,-82.09482222,0,0,2004.0,0,0
2008,10247,0,2,7,19,SR-15,3.0,33.91656389,-83.40528611,0,1,1994.0,0,0
2008,10247,0,2,7,19,SR-15,3.0,33.91656389,-83.40528611,0,0,1998.0,0,0
2008,10248,0,1,1,14,SR-212,68.0,33.13113611,-83.32046389,0,0,1981.0,0,0
2008,10248,0,1,1,14,SR-212,68.0,33.13113611,-83.32046389,0,1,2007.0,0,0
2008,10249,0,2,5,17,12TH AVE,0.0,32.49260556,-84.9759,0,1,2007.0,0,0
2008,10249,0,2,5,17,12TH AVE,0.0,32.49260556,-84.9759,0,0,2002.0,0,0
2008,10250,1,1,2,5,SR-520,111.0,31.57299722,-84.03989444,0,0,1996.0,0,2
2008,10251,0,1,1,18,MCKEE RD,56.0,32.54661389,-84.72643333,0,1,2001.0,1,0
2008,10251,0,1,1,18,MCKEE RD,56.0,32.54661389,-84.72643333,0,0,2006.0,0,0
2008,10252,0,2,3,11,MOON RD,11.0,32.55053889,-84.92654722,0,1,1995.0,0,0
2008,10253,0,2,2,24,SR-155,3.0,33.34068333,-84.17650556,0,0,1999.0,0,0
2008,10253,0,2,2,24,SR-155,3.0,33.34068333,-84.17650556,0,1,1992.0,0,0
2008,10254,1,1,5,8,AUDREY WAY,6.0,32.54583611,-83.68468611,0,0,2001.0,0,0
2008,10254,1,1,5,8,AUDREY WAY,6.0,32.54583611,-83.68468611,0,1,1997.0,0,0
2008,10255,0,2,4,17,SR-5,128.0,34.52883333,-84.51705,0,0,1998.0,0,0
2008,10255,0,2,4,17,SR-5,128.0,34.52883333,-84.51705,0,1,2002.0,0,0
2008,10256,0,1,2,19,OWENS SCARBOROUGH RD,3.0,32.24024722,-83.19920556,0,0,1993.0,0,0
2008,10256,0,1,2,19,OWENS SCARBOROUGH RD,3.0,32.24024722,-83.19920556,0,1,2004.0,0,0
2008,10256,0,1,2,19,OWENS SCARBOROUGH RD,3.0,32.24024722,-83.19920556,0,0,1999.0,0,0
2008,10257,0,1,2,6,SR-135,239.0,31.94617222,-82.52090556,0,1,1995.0,0,0
2008,10258,1,1,6,21,SR-369,63.0,34.28118333,-83.85224722,0,1,2005.0,1,0
2008,10259,0,2,4,9,SR-92,130.0,33.96920278,-84.73990833,0,0,2005.0,0,0
2008,10259,0,2,4,9,SR-92,130.0,33.96920278,-84.73990833,0,1,2007.0,0,0
2008,10260,0,1,1,13,SR-81,64.0,33.43011667,-84.21016111,0,1,2007.0,0,0
2008,10261,0,2,4,9,SR-24,68.0,33.27265556,-83.34913056,0,4,1989.0,1,0
2008,10262,0,2,6,15,SR-138,68.0,33.54586667,-84.18666667,0,1,2004.0,0,0
2008,10263,0,2,2,24,SR-154,175.0,33.69485278,-84.58788056,0,0,2001.0,0,0
2008,10263,0,2,2,24,SR-154,175.0,33.69485278,-84.58788056,0,1,2005.0,0,0
2008,10264,0,1,1,23,PARTAIN RD,6.0,33.90269167,-83.68998611,0,0,2007.0,0,0
2008,10264,0,1,1,23,PARTAIN RD,6.0,33.90269167,-83.68998611,0,1,2001.0,0,0
2008,10265,0,2,2,1,SR-5,51.0,33.85546667,-84.59781667,0,1,2005.0,0,0
2008,10266,0,1,1,12,CARLTON RD,2.0,33.52558333,-84.43130556,0,0,2004.0,0,0
2008,10266,0,1,1,12,CARLTON RD,2.0,33.52558333,-84.43130556,0,1,2006.0,0,0
2008,10267,1,1,2,19,SR-19,75.0,32.84808056,-83.60768333,0,0,1998.0,0,0
2008,10268,0,2,2,14,SR-1,42.0,32.65563611,-84.86809722,0,0,2008.0,1,0
2008,10268,0,2,2,14,SR-1,42.0,32.65563611,-84.86809722,0,1,2002.0,0,0
2008,10269,0,1,2,23,JACKSONVILLE RD,60.0,33.80664444,-85.20968333,0,1,1994.0,1,0
2008,10270,1,2,2,10,REAGAN RD,1.0,33.54958611,-84.13774167,0,1,2001.0,0,0
2008,10271,1,1,2,22,PONCE DE LEON AVE,94.0,33.77390278,-84.35876667,0,1,1996.0,0,0
2008,10272,0,2,2,12,RADIO STATION RD,281.65259230612963,31.51888611,-82.43612778,0,1,2004.0,0,0
2008,10272,0,2,2,12,RADIO STATION RD,281.65259230612963,31.51888611,-82.43612778,0,0,2007.0,0,0
2008,10273,1,1,2,18,I-75,193.0,34.27672222,-84.81488333,0,2,1993.0,1,0
2008,10274,0,1,2,23,OLD JESUP RD,281.65259230612963,31.29960278,-81.56771389,0,0,1997.0,1,0
2008,10274,0,1,2,23,OLD JESUP RD,281.65259230612963,31.29960278,-81.56771389,0,1,2000.0,0,0
2008,10274,0,1,2,23,OLD JESUP RD,281.65259230612963,31.29960278,-81.56771389,0,0,1998.0,0,0
2008,10275,0,1,2,20,SR-73,85.0,32.68085278,-81.67786667,0,1,1993.0,0,0
2008,10276,0,2,2,18,SR-31,177.0,31.13894444,-82.97229167,0,1,1999.0,0,0
2008,10276,0,2,2,18,SR-31,177.0,31.13894444,-82.97229167,0,0,1998.0,0,0
2008,10277,0,1,1,21,PEBBLE HILL RD,15.0,31.29963889,-82.42460556,0,1,1985.0,0,0
2008,10278,0,1,1,18,SR-97,4.0,30.71405833,-84.78578611,0,1,1987.0,1,0
2008,10279,0,1,2,9,I-75,16.0,30.76331944,-83.28364167,0,1,1992.0,1,0
2008,10280,0,1,1,2,SR-80,19.0,32.21494444,-81.476325,0,0,2005.0,0,0
2008,10280,0,1,1,2,SR-80,19.0,32.21494444,-81.476325,0,1,1997.0,0,0
2008,10281,1,1,2,11,51ST ST,1.0,32.03620278,-81.069125,0,0,2002.0,0,0
2008,10281,1,1,2,11,51ST ST,1.0,32.03620278,-81.069125,0,1,2003.0,1,0
2008,10281,1,1,2,11,51ST ST,1.0,32.03620278,-81.069125,0,0,1998.0,0,0
2008,10282,1,2,3,20,SR-139,22.0,33.59488889,-84.40735833,0,1,2004.0,0,0
2008,10282,1,2,3,20,SR-139,22.0,33.59488889,-84.40735833,0,0,2007.0,0,0
2008,10283,0,2,3,8,SR-225,57.0,34.58068333,-84.87976944,0,1,2007.0,0,0
2008,10284,0,1,2,1,CASHTOWN RD,53.0,33.79696389,-85.09788889,0,1,1997.0,0,0
2008,10284,0,1,2,1,CASHTOWN RD,53.0,33.79696389,-85.09788889,0,0,2000.0,0,0
2008,10285,0,2,5,16,SR-24,33.0,33.08043056,-83.16414444,0,0,1992.0,1,0
2008,10285,0,2,5,16,SR-24,33.0,33.08043056,-83.16414444,0,1,2006.0,0,0
2008,10286,0,1,1,17,HARTLEY BRIDGE RD,18.0,32.72846667,-83.74845833,0,1,1995.0,1,0
2008,10287,1,1,2,18,STONEY BLUFF RD,13.0,33.03251944,-81.69081667,0,1,1985.0,0,0
2008,10287,1,1,2,18,STONEY BLUFF RD,13.0,33.03251944,-81.69081667,0,0,1989.0,0,0
2008,10288,1,1,6,19,OLD WASHINGTON RD,8.0,33.48414444,-82.49603611,0,1,1992.0,1,0
2008,10289,0,1,4,12,SR-162,60.0,35.44645677888971,-97.98729029729091,0,1,2006.0,0,0
2008,10290,0,1,1,13,CR-452,71.0,34.35865278,-84.899125,0,1,2006.0,0,0
2008,10291,0,2,7,16,SR-257,49.0,32.02878056,-83.71566944,1,1,1997.0,1,0
2008,10292,0,2,3,12,SR-21 BYPASS,78.0,32.82684444,-81.94071389,0,1,1996.0,1,0
2008,10293,0,3,4,16,SR-38,136.0,31.80931111,-81.49340556,0,0,1994.0,0,0
2008,10293,0,3,4,16,SR-38,136.0,31.80931111,-81.49340556,0,1,2003.0,0,0
2008,10294,4,2,5,13,SR-12,10.0,33.62491111,-83.64095556,0,2,2005.0,0,0
2008,10295,0,2,3,21,FORSYTH RD,147.0,32.87436111,-83.70979167,0,1,2001.0,1,0
2008,10296,0,2,2,19,CR-64,7.0,31.75493611,-82.386925,0,1,2003.0,0,0
2008,10297,1,1,2,24,CHEROKEE ST,14.0,34.04085278,-84.60348056,0,1,2001.0,0,0
2008,10297,1,1,2,24,CHEROKEE ST,14.0,34.04085278,-84.60348056,0,0,1990.0,0,0
2008,10298,0,2,2,17,SR-257,0.0,32.11871111,-83.57415556,0,1,1999.0,0,0
2008,10299,0,2,2,11,SR-520,121.0,31.30840278,-82.90875556,0,1,1993.0,1,0
2008,10300,1,1,3,22,I-20,25.0,33.77650833,-84.60127222,0,1,2008.0,0,0
2008,10301,0,1,1,13,SR-385,66.0,34.61784722,-83.520125,0,0,2007.0,0,0
2008,10302,0,2,2,10,MT VERNON HWY,19.0,34.81269444,-85.05391944,0,1,2002.0,1,0
2008,10303,0,2,2,16,I-95,13.0,31.13339722,-81.57818611,0,1,2006.0,0,0
2008,10304,0,2,2,19,CR-223,117.0,30.86080833,-84.31431667,0,0,2000.0,1,0
2008,10305,0,3,3,12,SR-42,32.0,33.69215556,-84.34923056,0,1,2006.0,0,0
2008,10305,0,3,3,12,SR-42,32.0,33.69215556,-84.34923056,0,0,1994.0,0,0
2008,10306,5,1,6,6,SR-28,37.0,33.86063333,-84.51846667,0,1,2007.0,1,0
2008,10307,0,1,1,13,SR-400,150.0,34.02376389,-84.32326667,0,1,1995.0,0,0
2008,10308,0,2,3,7,SR-87,97.0,32.43448889,-83.37361389,0,1,2005.0,0,0
2008,10308,0,2,3,7,SR-87,97.0,32.43448889,-83.37361389,0,0,2006.0,0,0
2008,10309,0,1,1,7,I-95,113.0,30.90369722,-81.68601111,0,1,2002.0,0,0
2008,10310,1,1,2,18,CASH RD,75.0,34.49106667,-84.82024722,0,2,2002.0,1,0
2008,10311,0,1,1,18,SR-315,220.0,32.632725,-84.72802222,0,1,2006.0,1,0
2008,10312,0,2,5,6,SR-251,124.0,31.39476667,-81.44757222,0,1,2008.0,0,0
2008,10312,0,2,5,6,SR-251,124.0,31.39476667,-81.44757222,0,0,2003.0,0,0
2008,10313,0,2,2,12,SR-32,57.0,31.76625,-84.35386389,0,1,2005.0,0,0
2008,10313,0,2,2,12,SR-32,57.0,31.76625,-84.35386389,0,1,1994.0,0,0
2008,10314,0,2,2,14,SR-1,77.0,34.69737778,-85.27495556,0,1,1996.0,1,0
2008,10314,0,2,2,14,SR-1,77.0,34.69737778,-85.27495556,0,0,2007.0,0,0
2008,10315,0,1,1,19,S VAN WERT RD,281.65259230612963,35.44645677888971,-97.98729029729091,0,0,1998.0,0,0
2008,10315,0,1,1,19,S VAN WERT RD,281.65259230612963,35.44645677888971,-97.98729029729091,0,1,1998.0,0,0
2008,10315,0,1,1,19,S VAN WERT RD,281.65259230612963,35.44645677888971,-97.98729029729091,0,0,2005.0,0,0
2008,10315,0,1,1,19,S VAN WERT RD,281.65259230612963,35.44645677888971,-97.98729029729091,0,0,2002.0,0,0
2008,10316,0,2,2,20,SR-204,26.0,35.44645677888971,-97.98729029729091,0,1,2000.0,1,0
2008,10317,0,1,1,14,LAKE CREEK RD,12.0,34.07825556,-85.19743056,0,1,2004.0,0,0
2008,10317,0,1,1,14,LAKE CREEK RD,12.0,34.07825556,-85.19743056,0,0,2000.0,0,0
2008,10318,0,2,5,21,ASH ST,11.0,33.60372778,-84.36414167,0,1,1999.0,1,0
2008,10319,0,2,2,8,SR-7,78.0,31.91005833,-83.76714722,0,1,2000.0,0,0
2008,10320,0,2,2,21,SR-144,141.0,31.90233611,-81.26301389,0,1,1997.0,1,0
2008,10321,0,2,2,24,I-285,10.0,33.82324167,-84.49211667,0,0,2002.0,0,0
2008,10321,0,2,2,24,I-285,10.0,33.82324167,-84.49211667,0,1,1993.0,0,0
2008,10322,0,2,2,9,SR-23,61.0,33.00157222,-81.753,0,1,1998.0,0,0
2008,10323,0,1,2,12,SR-326,18.0,34.21653889,-83.43275,0,1,2007.0,0,0
2008,10323,0,1,2,12,SR-326,18.0,34.21653889,-83.43275,0,0,2006.0,0,0
2008,10324,0,1,1,24,SR-6,65.0,33.81689722,-84.65551667,0,1,2002.0,0,0
2008,10325,0,2,2,20,SR-80,86.0,32.09480833,-81.20587222,0,1,2003.0,1,0
2008,10326,0,2,2,8,SR-369,144.0,34.24643333,-84.03438056,1,1,1998.0,0,0
2008,10327,0,1,2,9,I-85,45.0,34.29764167,-83.40863333,0,2,2003.0,1,0
2008,10328,0,2,6,11,I-285,72.0,33.73297778,-84.50188056,0,1,1984.0,0,0
2008,10329,0,3,3,14,SR-115,121.0,34.58425278,-83.69174444,0,1,2006.0,0,0
2008,10329,0,3,3,14,SR-115,121.0,34.58425278,-83.69174444,0,0,2004.0,0,0
2008,10329,0,3,3,14,SR-115,121.0,34.58425278,-83.69174444,0,0,2006.0,0,0
2008,10329,0,3,3,14,SR-115,121.0,34.58425278,-83.69174444,0,0,2007.0,0,0
2008,10330,0,1,1,17,ASPEN LAKE DR E,3.0,33.38694722,-84.87442778,0,1,1992.0,1,0
2008,10331,0,2,2,20,SR-2,103.0,34.88923889,-84.22376667,0,1,2001.0,0,0
2008,10332,0,2,2,17,SR-38,160.0,35.44645677888971,-97.98729029729091,0,1,2004.0,0,0
2008,10332,0,2,2,17,SR-38,160.0,35.44645677888971,-97.98729029729091,0,0,2002.0,0,0
2008,10333,0,1,1,20,ROCKY FORD RD,4.0,32.67373611,-81.82048611,0,1,2003.0,0,0
2008,10334,0,3,3,18,SR-301,47.0,34.88001667,-85.54168611,0,1,1998.0,1,0
2008,10335,0,2,3,12,SR-39,176.0,31.36125,-84.936825,0,0,2000.0,0,0
2008,10336,0,2,3,10,OAKLAND RD,6.0,33.93648056,-84.05828611,0,1,2000.0,0,0
2008,10337,0,3,5,17,SR-125,95.0,31.00424444,-83.19834722,0,2,2003.0,0,0
2008,10338,0,1,1,15,I-20,59.0,35.44645677888971,-97.98729029729091,0,1,2003.0,0,0
2008,10339,0,3,3,15,SR-8,78.0,33.92238889,-84.08066389,0,1,2007.0,0,0
2008,10339,0,3,3,15,SR-8,78.0,33.92238889,-84.08066389,0,0,2007.0,0,0
2008,10340,0,1,1,21,FREEDOM CHURCH RD,12.0,34.24936944,-83.09953333,0,1,1993.0,0,0
2008,10341,0,1,1,9,SR-119,122.0,32.39547222,-81.29376389,0,0,2006.0,0,0
2008,10341,0,1,1,9,SR-119,122.0,32.39547222,-81.29376389,0,1,2001.0,0,0
2008,10341,0,1,1,9,SR-119,122.0,32.39547222,-81.29376389,0,0,2000.0,0,0
2008,10341,0,1,1,9,SR-119,122.0,32.39547222,-81.29376389,0,0,2006.0,0,0
2008,10342,0,2,3,17,OLD FOUNTAIN RD,16.0,33.69553056,-84.37390556,0,0,2000.0,0,1
2008,10342,0,2,3,17,OLD FOUNTAIN RD,16.0,33.69553056,-84.37390556,0,1,1996.0,0,1
2008,10342,0,2,3,17,OLD FOUNTAIN RD,16.0,33.69553056,-84.37390556,0,0,1992.0,0,1
2008,10343,0,1,1,13,RIVOLI DR,16.0,32.90764167,-83.750775,0,1,2005.0,1,0
2008,10344,0,1,1,17,TUCKER RD,32.0,32.85274167,-83.74654722,0,0,1994.0,0,0
2008,10344,0,1,1,17,TUCKER RD,32.0,32.85274167,-83.74654722,0,1,2006.0,0,0
2008,10345,0,2,2,7,HEARDSVILLE RD,41.0,34.25117778,-84.23848611,0,1,2002.0,1,0
2008,10346,1,1,2,2,I-75 RAMP,107.0,33.79146944,-84.3918,0,1,1998.0,1,0
2008,10347,0,2,3,9,SR-63,82.0,34.57363333,-83.33303611,0,1,2004.0,0,0
2008,10348,0,2,2,7,SR-112,68.0,30.99206944,-84.25856944,0,1,1994.0,1,0
2008,10349,0,1,1,19,PONCE DE LEON AVE,62.0,33.78125278,-84.27470556,0,1,2007.0,1,0
2008,10350,0,1,1,6,SR-15,36.0,32.82659167,-82.76541667,0,0,2002.0,0,0
2008,10350,0,1,1,6,SR-15,36.0,32.82659167,-82.76541667,0,1,1997.0,0,0
2008,10351,1,2,2,15,I-20,83.0,33.74286389,-84.40371111,0,1,2005.0,0,0
2008,10352,1,1,2,6,SR-29,113.0,33.61083056,-84.52357222,0,1,1972.0,0,0
2008,10353,0,1,1,1,I-285,45.0,33.690175,-84.50024722,0,1,2003.0,0,0
2008,10354,0,2,3,9,SR-20,66.0,34.22273333,-84.15514444,0,1,1998.0,0,0
2008,10355,0,1,2,16,SR-19,132.0,32.12583333,-82.65495278,0,1,2002.0,0,0
2008,10356,0,3,5,18,J R ALLEN PARKWAY,281.65259230612963,32.51273056,-84.9918,0,1,2000.0,0,0
2008,10356,0,3,5,18,J R ALLEN PARKWAY,281.65259230612963,32.51273056,-84.9918,0,0,2005.0,0,0
2008,10357,0,1,1,9,OLD GRAY HWY,2.0,32.89153333,-83.600625,0,1,2000.0,0,0
2008,10358,1,2,3,19,SR-3,88.0,33.76487778,-84.404075,0,1,1991.0,1,0
2008,10358,1,2,3,19,SR-3,88.0,33.76487778,-84.404075,0,0,2006.0,0,0
2008,10359,0,2,3,14,SR-136,274.0,34.68615833,-85.14558889,0,1,1989.0,1,0
2008,10360,0,2,3,13,SR-27 BUS,80.0,33.82837778,-85.04501667,0,1,1996.0,0,0
2008,10360,0,2,3,13,SR-27 BUS,80.0,33.82837778,-85.04501667,0,0,1994.0,0,0
2008,10361,1,1,2,6,SR-3,73.0,33.95341667,-84.52191111,0,1,1991.0,1,0
2008,10362,0,1,1,20,TANK RD,98.0,31.697975,-82.06211944,0,0,2002.0,1,0
2008,10363,0,3,1,9,NOAHS ARK RD,15.0,33.49683333,-84.26211111,0,0,1999.0,0,1
2008,10363,0,3,1,9,NOAHS ARK RD,15.0,33.49683333,-84.26211111,0,1,2000.0,0,1
2008,10364,0,2,2,7,WHITE SULPHUR RD,11.0,34.32905,-83.78918333,0,1,1989.0,1,0
2008,10364,0,2,2,7,WHITE SULPHUR RD,11.0,34.32905,-83.78918333,0,0,2007.0,0,0
2008,10365,0,1,2,17,DIXIE RD,18.0,33.56728889,-83.77482778,0,1,2007.0,0,0
2008,10365,0,1,2,17,DIXIE RD,18.0,33.56728889,-83.77482778,0,0,2007.0,0,0
2008,10366,0,1,1,9,ALAPAHA-LENOX HWY,281.65259230612963,31.29699722,-83.34799167,0,0,1999.0,0,0
2008,10366,0,1,1,9,ALAPAHA-LENOX HWY,281.65259230612963,31.29699722,-83.34799167,0,0,2003.0,0,0
2008,10367,0,2,3,7,SR-121,4.0,30.36750556,-82.13735,0,0,2005.0,0,0
2008,10367,0,2,3,7,SR-121,4.0,30.36750556,-82.13735,0,0,2007.0,0,0
