YEAR,ST_CASE,STATENAME,NUM_PEDS,NUM_VEHC,PERSONS,MONTHNAME,DAYNAME,DAY_WEEKNAME,HOUR,ROAD_NAME,ROUTENAME,RUR_URBNAME,FUNC_SYSNAME,RD_OWNERNAME,MILE_MARKER,LATITUDE,LONGITUD,HARM_EVNAME,COLLISION_TYPE,TYP_INTNAME,REL_ROADNAME,WRK_ZONENAME,LGT_CONDNAME,WEATHERNAME,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK,COUNTYNAME,CITYNAME
2015,10058,Georgia,1,1,1,November,26,Thursday,22,US-78(SR10)RAMP,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,120.0,33.82059444,-84.16556389,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2009.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10058,Georgia,1,1,1,November,26,Thursday,22,US-78(SR10)RAMP,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,120.0,33.82059444,-84.16556389,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2008.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10059,Georgia,0,1,1,November,27,Friday,22,MILGEN ROAD,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,12.0,32.53527222,-84.87580833,Utility Pole/Light Support,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Dark - Lighted,Clear,0,0,1998.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10060,Georgia,1,1,1,November,28,Saturday,20,I-95,Interstate,Rural,Interstate,State Highway Agency,220.0,31.05364444,-81.64259722,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,1994.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10060,Georgia,1,1,1,November,28,Saturday,20,I-95,Interstate,Rural,Interstate,State Highway Agency,220.0,31.05364444,-81.64259722,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2004.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10061,Georgia,0,2,4,November,28,Saturday,22,CR-ROCKBRIDGE ROAD,County Road,Urban,Minor Arterial,County Highway Agency,4.0,33.77782222,-84.08595833,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2006.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10062,Georgia,0,2,6,November,28,Saturday,23,SR-1,State Highway,Urban,Principal Arterial - Other,State Highway Agency,38.0,34.15238611,-85.21711389,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,1983.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10063,Georgia,1,1,1,November,28,Saturday,1,SR-141,State Highway,Urban,Principal Arterial - Other,State Highway Agency,39.0,33.97116667,-84.22105,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2004.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10064,Georgia,1,1,1,November,28,Saturday,18,SR-11,State Highway,Urban,Principal Arterial - Other,State Highway Agency,63.0,34.27468889,-83.78160278,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,2008.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10065,Georgia,0,1,2,November,28,Saturday,1,CR-DEMERY HOWARD ROAD,County Road,Rural,Local,County Highway Agency,6.0,31.79450278,-81.72329167,Tree (Standing Only),Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2003.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10065,Georgia,0,1,2,November,28,Saturday,1,CR-DEMERY HOWARD ROAD,County Road,Rural,Local,County Highway Agency,6.0,31.79450278,-81.72329167,Tree (Standing Only),Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2000.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10066,Georgia,0,1,4,November,29,Sunday,19,CR-VALLEY HILL ROAD,County Road,Urban,Minor Arterial,County Highway Agency,13.0,33.55709167,-84.23568056,Railway Vehicle,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,2007.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10067,Georgia,0,2,3,November,29,Sunday,13,US-84(SR38),U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,30.86859722,-83.999325,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10067,Georgia,0,2,3,November,29,Sunday,13,US-84(SR38),U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,30.86859722,-83.999325,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,1998.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10067,Georgia,0,2,3,November,29,Sunday,13,US-84(SR38),U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,30.86859722,-83.999325,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2013.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10067,Georgia,0,2,3,November,29,Sunday,13,US-84(SR38),U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,30.86859722,-83.999325,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2002.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10068,Georgia,0,2,2,November,30,Monday,11,CR-HARDY MCMANUS ROAD,County Road,Urban,Minor Collector,County Highway Agency,27.0,33.57400556,-82.16455278,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Clear,0,0,1997.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10069,Georgia,0,1,1,October,20,Tuesday,14,MCEVER RD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,7.0,34.21006389,-83.91284722,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,1998.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10069,Georgia,0,1,1,October,20,Tuesday,14,MCEVER RD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,7.0,34.21006389,-83.91284722,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Four-Way Intersection,On Roadway,,Daylight,Clear,0,1,2008.0,0,1,NOT AVAILABLE,NOT AVAILABLE
2015,10070,Georgia,0,2,5,November,1,Sunday,14,SR-120,State Highway,Urban,Principal Arterial - Other,State Highway Agency,183.0,33.90915,-84.77865833,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Rain,0,0,1990.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10071,Georgia,0,2,2,November,2,Monday,6,US-19/41 / TARA BLVD,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,14.0,33.448625,-84.32495556,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dawn,Rain,0,0,2005.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10071,Georgia,0,2,2,November,2,Monday,6,US-19/41 / TARA BLVD,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,14.0,33.448625,-84.32495556,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dawn,Rain,0,0,2005.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10072,Georgia,0,2,2,December,1,Tuesday,23,FRANKLIN RD,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,2.0,33.93119167,-84.49731667,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Rain,0,0,2009.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10073,Georgia,0,1,1,December,1,Tuesday,7,CR-5221 / FLEETWOOD DR,County Road,Urban,Local,County Highway Agency,342.29392173189007,33.68606667,-84.33985,Railway Vehicle,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2009.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10074,Georgia,0,2,8,December,1,Tuesday,14,US-129 / SR-11,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,342.29392173189007,34.41425,-83.80796111,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Rain,1,0,1995.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10074,Georgia,0,2,8,December,1,Tuesday,14,US-129 / SR-11,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,342.29392173189007,34.41425,-83.80796111,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Rain,1,0,2012.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10074,Georgia,0,2,8,December,1,Tuesday,14,US-129 / SR-11,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,342.29392173189007,34.41425,-83.80796111,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Rain,1,0,2012.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10074,Georgia,0,2,8,December,1,Tuesday,14,US-129 / SR-11,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,342.29392173189007,34.41425,-83.80796111,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Rain,1,0,2005.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10075,Georgia,0,1,3,December,2,Wednesday,12,SR-23,State Highway,Rural,Major Collector,State Highway Agency,67.0,32.60605,-82.13316111,Other Fixed Object,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Rain,0,0,2000.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10075,Georgia,0,1,3,December,2,Wednesday,12,SR-23,State Highway,Rural,Major Collector,State Highway Agency,67.0,32.60605,-82.13316111,Other Fixed Object,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Rain,0,0,2008.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10076,Georgia,0,2,4,December,2,Wednesday,22,US-23 / SR-13,U.S. Highway,Urban,Minor Arterial,State Highway Agency,185.0,34.08794167,-84.02145833,Live Animal,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2013.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10077,Georgia,0,2,2,December,2,Wednesday,7,US-27 / SR-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,127.0,34.05035833,-85.23436111,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Not Lighted,Rain,0,0,1997.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10078,Georgia,0,1,1,December,3,Thursday,8,I-16,Interstate,Urban,Interstate,State Highway Agency,91.0,32.07148889,-81.21853889,Tree (Standing Only),Not a Collision with Motor Vehicle In-Transport,Not an Intersection,Outside Trafficway,,Daylight,Clear,0,0,2007.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10079,Georgia,0,2,4,December,3,Thursday,17,MALL BLVD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,3.0,32.00114167,-81.10874444,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2014.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10080,Georgia,0,3,3,December,3,Thursday,18,US-27 ALT / SR-16,U.S. Highway,Urban,Minor Arterial,State Highway Agency,43.0,33.42304722,-84.85716111,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,1999.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10081,Georgia,0,1,1,December,3,Thursday,15,CR-666 / OLD DIXIE HWY,County Road,Rural,Major Collector,County Highway Agency,32.0,34.68007222,-84.96373056,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2001.0,0,1,NOT AVAILABLE,NOT AVAILABLE
2015,10081,Georgia,0,1,1,December,3,Thursday,15,CR-666 / OLD DIXIE HWY,County Road,Rural,Major Collector,County Highway Agency,32.0,34.68007222,-84.96373056,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2005.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10082,Georgia,0,2,2,December,4,Friday,14,US-441 / N COLUMBIA ST,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,174.0,33.11375556,-83.25936389,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Clear,0,0,2003.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10083,Georgia,0,1,4,December,4,Friday,9,SR-67,State Highway,Rural,Minor Arterial,State Highway Agency,144.0,32.373875,-81.7432,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2002.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10083,Georgia,0,1,4,December,4,Friday,9,SR-67,State Highway,Rural,Minor Arterial,State Highway Agency,144.0,32.373875,-81.7432,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2005.0,3,1,NOT AVAILABLE,NOT AVAILABLE
2015,10084,Georgia,0,2,2,December,4,Friday,9,SR-5 / SR-515,State Highway,Rural,Principal Arterial - Other,State Highway Agency,21.0,34.40681944,-84.42239722,Motor Vehicle In-Transport,Front-to-Rear,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2005.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10084,Georgia,0,2,2,December,4,Friday,9,SR-5 / SR-515,State Highway,Rural,Principal Arterial - Other,State Highway Agency,21.0,34.40681944,-84.42239722,Motor Vehicle In-Transport,Front-to-Rear,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2001.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10084,Georgia,0,2,2,December,4,Friday,9,SR-5 / SR-515,State Highway,Rural,Principal Arterial - Other,State Highway Agency,21.0,34.40681944,-84.42239722,Motor Vehicle In-Transport,Front-to-Rear,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2000.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10085,Georgia,0,2,2,December,5,Saturday,21,US-41 / SR-3,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,47.0,34.14193889,-84.74829167,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2004.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10086,Georgia,0,1,2,December,5,Saturday,9,SR-129,State Highway,Rural,Major Collector,State Highway Agency,65.0,32.36345,-82.04833056,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,1994.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10086,Georgia,0,1,2,December,5,Saturday,9,SR-129,State Highway,Rural,Major Collector,State Highway Agency,65.0,32.36345,-82.04833056,Rollover/Overturn,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2012.0,0,1,NOT AVAILABLE,NOT AVAILABLE
2015,10087,Georgia,0,1,1,December,5,Saturday,11,US-29 /SR-10 LO,U.S. Highway,Urban,Principal Arterial - Freeways,State Highway Agency,342.29392173189007,33.93705278,-83.36571944,Fell/Jumped from Vehicle,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2005.0,2,0,NOT AVAILABLE,NOT AVAILABLE
2015,10088,Georgia,1,1,3,December,5,Saturday,6,CR-5166 / CHAMBLEE TUCKER RD,County Road,Urban,Minor Arterial,County Highway Agency,40.0,33.88238056,-84.27933611,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Lighted,Cloudy,0,0,2009.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10089,Georgia,0,1,1,December,5,Saturday,9,SR-62,State Highway,Rural,Principal Arterial - Other,State Highway Agency,130.0,31.37754444,-84.9289,Ditch,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2003.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10090,Georgia,1,1,1,December,5,Saturday,1,US-29 / W WHITEHALL ST,U.S. Highway,Urban,Minor Arterial,State Highway Agency,237.0,33.73823889,-84.41285278,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2005.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10090,Georgia,1,1,1,December,5,Saturday,1,US-29 / W WHITEHALL ST,U.S. Highway,Urban,Minor Arterial,State Highway Agency,237.0,33.73823889,-84.41285278,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2002.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10091,Georgia,0,2,6,December,5,Saturday,23,GODBY RD,Local Street - Municipality,Urban,Minor Collector,City or Municipal Highway Agency,8.0,33.61630278,-84.46842778,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2006.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10091,Georgia,0,2,6,December,5,Saturday,23,GODBY RD,Local Street - Municipality,Urban,Minor Collector,City or Municipal Highway Agency,8.0,33.61630278,-84.46842778,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2007.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10092,Georgia,0,2,2,December,5,Saturday,9,SR-60,State Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,34.30248333,-83.82598056,Guardrail Face,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Median,,Daylight,Clear,0,0,2007.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10092,Georgia,0,2,2,December,5,Saturday,9,SR-60,State Highway,Urban,Principal Arterial - Other,State Highway Agency,104.0,34.30248333,-83.82598056,Guardrail Face,Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Median,,Daylight,Clear,0,0,2005.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10093,Georgia,0,1,1,December,5,Saturday,14,SR-155,State Highway,Urban,Principal Arterial - Other,State Highway Agency,5.0,33.64629722,-84.18748333,Curb,Not a Collision with Motor Vehicle In-Transport,T-Intersection,Gore,,Daylight,Clear,0,0,2012.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10093,Georgia,0,1,1,December,5,Saturday,14,SR-155,State Highway,Urban,Principal Arterial - Other,State Highway Agency,5.0,33.64629722,-84.18748333,Curb,Not a Collision with Motor Vehicle In-Transport,T-Intersection,Gore,,Daylight,Clear,0,0,2014.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10093,Georgia,0,1,1,December,5,Saturday,14,SR-155,State Highway,Urban,Principal Arterial - Other,State Highway Agency,5.0,33.64629722,-84.18748333,Curb,Not a Collision with Motor Vehicle In-Transport,T-Intersection,Gore,,Daylight,Clear,0,0,2007.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10094,Georgia,0,3,4,December,6,Sunday,16,CR-889 / ROCKY CREEK RD,County Road,Urban,Minor Arterial,County Highway Agency,17.0,32.78618611,-83.67656389,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2015.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,1998.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2012.0,3,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,1992.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2002.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2003.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2006.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2014.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2010.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2007.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10095,Georgia,0,2,2,December,6,Sunday,19,I-75,Interstate,Urban,Interstate,State Highway Agency,98.0,32.814075,-83.65601944,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2002.0,0,0,NOT AVAILABLE,NOT AVAILABLE
2015,10096,Georgia,0,1,2,December,6,Sunday,2,CR-1143 / JOHNNY MERCER BLVD,County Road,Urban,Minor Arterial,County Highway Agency,8.0,32.03557778,-81.00964444,Tree (Standing Only),Not a Collision with Motor Vehicle In-Transport,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2003.0,1,1,NOT AVAILABLE,NOT AVAILABLE
2015,10097,Georgia,0,2,2,December,6,Sunday,18,SR-2,State Highway,Rural,Minor Arterial,State Highway Agency,122.0,34.90744722,-85.06248889,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,1999.0,1,0,NOT AVAILABLE,NOT AVAILABLE
2015,10097,Georgia,0,2,2,December,6,Sunday,18,SR-2,State Highway,Rural,Minor Arterial,State Highway Agency,122.0,34.90744722,-85.06248889,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,2005.0,1,0,NOT AVAILABLE,NOT AVAILABLE
